ID,age,has_spouse,spouse_ID,gross_salary,has_student_loan,student_loan_amount,has_general_loan,general_loan_amount,has_alimony,alimony_amount
761,40,TRUE,761,133929,TRUE,32779,FALSE,0,FALSE,0
762,38,FALSE,762,101030,FALSE,0,FALSE,0,FALSE,0
763,75,FALSE,763,33370,FALSE,0,FALSE,0,TRUE,151.4002365
764,34,FALSE,764,76024,TRUE,66095,FALSE,0,FALSE,0
765,66,FALSE,765,25169,TRUE,20599,TRUE,572,FALSE,0
766,51,FALSE,766,138686,FALSE,0,FALSE,0,FALSE,0
767,34,TRUE,767,36432,FALSE,0,TRUE,728,FALSE,0
768,74,FALSE,768,195895,TRUE,39095,FALSE,0,FALSE,0
769,34,FALSE,769,66932,TRUE,65246,FALSE,0,FALSE,0
770,79,TRUE,770,35568,FALSE,0,FALSE,0,TRUE,483.3189291
771,65,TRUE,771,76487,FALSE,0,TRUE,9688,TRUE,1413.211668
772,46,TRUE,772,156790,FALSE,0,TRUE,1042,FALSE,0
773,38,FALSE,773,157013,FALSE,0,TRUE,8900,FALSE,0
774,41,FALSE,774,96262,FALSE,0,FALSE,0,FALSE,0
775,64,FALSE,775,51207,FALSE,0,FALSE,0,FALSE,0
776,18,TRUE,776,34851,FALSE,0,FALSE,0,FALSE,0
777,78,FALSE,777,168285,FALSE,0,FALSE,0,FALSE,0
778,37,FALSE,778,136168,FALSE,0,TRUE,4411,TRUE,1466.842649
779,71,TRUE,779,115350,TRUE,16622,TRUE,7650,FALSE,0
780,84,FALSE,780,165416,FALSE,0,TRUE,3978,FALSE,0
781,55,TRUE,781,66163,FALSE,0,TRUE,8717,FALSE,0
782,58,FALSE,782,46373,FALSE,0,TRUE,9935,FALSE,0
783,18,FALSE,783,192243,TRUE,42679,FALSE,0,FALSE,0
784,22,FALSE,784,145459,FALSE,0,FALSE,0,FALSE,0
785,68,FALSE,785,147327,FALSE,0,FALSE,0,FALSE,0
786,20,TRUE,786,24003,TRUE,37039,FALSE,0,FALSE,0
787,27,TRUE,787,67608,TRUE,48804,TRUE,2571,FALSE,0
788,58,TRUE,788,117014,TRUE,13479,TRUE,4958,FALSE,0
789,25,FALSE,789,191566,TRUE,19313,FALSE,0,FALSE,0
790,44,TRUE,790,174985,FALSE,0,TRUE,7358,FALSE,0
791,35,FALSE,791,110240,TRUE,32872,FALSE,0,FALSE,0
792,31,FALSE,792,119818,FALSE,0,TRUE,7243,FALSE,0
793,64,TRUE,793,125354,TRUE,50004,TRUE,1952,FALSE,0
794,66,FALSE,794,162205,TRUE,25459,TRUE,7836,FALSE,0
795,47,FALSE,795,22758,FALSE,0,FALSE,0,FALSE,0
796,26,TRUE,796,108307,FALSE,0,FALSE,0,FALSE,0
797,67,FALSE,797,69181,FALSE,0,FALSE,0,TRUE,1051.758585
798,65,TRUE,798,97881,FALSE,0,FALSE,0,FALSE,0
799,67,FALSE,799,115983,TRUE,3806,TRUE,9909,FALSE,0
800,26,TRUE,800,43736,TRUE,17073,TRUE,2833,FALSE,0
801,32,FALSE,801,32306,TRUE,55994,FALSE,0,FALSE,0
802,59,FALSE,802,143701,FALSE,0,TRUE,4803,FALSE,0
803,19,FALSE,803,36769,FALSE,0,FALSE,0,TRUE,153.2560573
804,20,FALSE,804,199280,TRUE,64684,FALSE,0,FALSE,0
805,71,TRUE,805,53569,TRUE,18105,FALSE,0,FALSE,0
806,56,TRUE,806,51888,TRUE,20586,TRUE,3305,FALSE,0
807,70,TRUE,807,30101,FALSE,0,FALSE,0,TRUE,607.6766751
808,81,TRUE,808,115338,TRUE,63242,TRUE,550,FALSE,0
809,77,TRUE,809,102831,TRUE,1438,TRUE,8065,FALSE,0
810,49,FALSE,810,79809,TRUE,69921,FALSE,0,FALSE,0
811,38,TRUE,811,41351,TRUE,22830,TRUE,7091,FALSE,0
812,78,TRUE,812,143800,FALSE,0,FALSE,0,FALSE,0
813,74,FALSE,813,35405,TRUE,15577,FALSE,0,FALSE,0
814,61,TRUE,814,85917,FALSE,0,TRUE,84,FALSE,0
815,78,FALSE,815,71701,TRUE,59233,TRUE,4950,FALSE,0
816,39,FALSE,816,55686,FALSE,0,FALSE,0,FALSE,0
817,45,FALSE,817,102125,FALSE,0,TRUE,3328,FALSE,0
818,82,FALSE,818,56964,TRUE,29573,FALSE,0,FALSE,0
819,45,TRUE,819,158934,FALSE,0,FALSE,0,TRUE,91.55008268
820,30,TRUE,820,148761,FALSE,0,FALSE,0,FALSE,0
821,65,TRUE,821,77232,TRUE,43792,TRUE,7489,FALSE,0
822,23,TRUE,822,26152,FALSE,0,TRUE,3638,TRUE,135.4414592
823,53,TRUE,823,60814,FALSE,0,FALSE,0,TRUE,126.4149775
824,80,TRUE,824,78539,FALSE,0,TRUE,3791,TRUE,381.6436896
825,84,FALSE,825,41234,FALSE,0,FALSE,0,TRUE,395.6995139
826,55,TRUE,826,132525,TRUE,56904,TRUE,157,FALSE,0
827,62,TRUE,827,42951,FALSE,0,TRUE,4364,FALSE,0
828,19,TRUE,828,195138,FALSE,0,TRUE,6545,FALSE,0
829,79,FALSE,829,192126,TRUE,8291,TRUE,5865,FALSE,0
830,20,TRUE,830,166950,FALSE,0,TRUE,1165,FALSE,0
831,35,FALSE,831,88895,TRUE,18603,TRUE,1477,TRUE,977.6145848
832,49,FALSE,832,179654,TRUE,23618,FALSE,0,TRUE,1999.294629
833,81,FALSE,833,54933,TRUE,29643,TRUE,4837,FALSE,0
834,20,TRUE,834,171068,FALSE,0,FALSE,0,FALSE,0
835,79,TRUE,835,148356,FALSE,0,FALSE,0,FALSE,0
836,19,FALSE,836,47206,FALSE,0,TRUE,8839,FALSE,0
837,55,FALSE,837,144032,TRUE,5247,FALSE,0,FALSE,0
838,82,TRUE,838,153656,TRUE,35175,FALSE,0,FALSE,0
839,51,FALSE,839,46800,FALSE,0,TRUE,9788,FALSE,0
840,37,TRUE,840,74182,TRUE,64217,FALSE,0,FALSE,0
841,43,TRUE,841,188304,FALSE,0,FALSE,0,FALSE,0
842,25,TRUE,842,130824,FALSE,0,FALSE,0,FALSE,0
843,70,FALSE,843,53661,TRUE,52220,FALSE,0,FALSE,0
844,67,TRUE,844,109901,TRUE,66437,TRUE,3631,FALSE,0
845,30,FALSE,845,114262,FALSE,0,TRUE,9436,TRUE,2078.681056
846,21,TRUE,846,198074,TRUE,29732,FALSE,0,FALSE,0
847,21,TRUE,847,78273,FALSE,0,TRUE,1696,TRUE,868.0008702
848,27,TRUE,848,113663,TRUE,59435,TRUE,9373,TRUE,656.1727213
849,81,FALSE,849,100223,TRUE,23680,TRUE,4951,FALSE,0
850,45,TRUE,850,34626,FALSE,0,TRUE,3260,FALSE,0
851,58,FALSE,851,37040,TRUE,10286,FALSE,0,FALSE,0
852,43,TRUE,852,52150,FALSE,0,FALSE,0,FALSE,0
853,82,TRUE,853,145109,FALSE,0,TRUE,5806,FALSE,0
854,23,TRUE,854,177973,FALSE,0,FALSE,0,FALSE,0
855,52,TRUE,855,74128,FALSE,0,FALSE,0,FALSE,0
856,63,TRUE,856,91999,TRUE,7503,FALSE,0,FALSE,0
857,79,FALSE,857,76147,TRUE,65371,FALSE,0,FALSE,0
858,79,FALSE,858,146313,FALSE,0,TRUE,2087,FALSE,0
859,68,FALSE,859,119110,FALSE,0,FALSE,0,FALSE,0
860,48,TRUE,860,117083,FALSE,0,TRUE,6354,FALSE,0
861,49,TRUE,861,156761,FALSE,0,TRUE,672,FALSE,0
862,81,FALSE,862,176236,TRUE,33051,FALSE,0,FALSE,0
863,57,TRUE,863,164033,TRUE,6904,FALSE,0,FALSE,0
864,85,FALSE,864,31070,TRUE,57972,TRUE,3761,FALSE,0
865,67,TRUE,865,115532,TRUE,45215,TRUE,4557,FALSE,0
866,61,FALSE,866,104113,FALSE,0,TRUE,6904,TRUE,684.0033706
867,51,TRUE,867,25253,FALSE,0,TRUE,6140,FALSE,0
868,20,FALSE,868,97078,TRUE,21249,FALSE,0,FALSE,0
869,35,FALSE,869,171916,TRUE,12559,FALSE,0,FALSE,0
870,21,TRUE,870,105050,TRUE,40319,FALSE,0,FALSE,0
871,54,TRUE,871,56905,FALSE,0,TRUE,7241,FALSE,0
872,83,TRUE,872,79945,TRUE,32170,TRUE,6588,FALSE,0
873,54,FALSE,873,28081,TRUE,59714,TRUE,2057,FALSE,0
874,83,FALSE,874,194492,FALSE,0,FALSE,0,FALSE,0
875,76,FALSE,875,149248,TRUE,56007,TRUE,2646,FALSE,0
876,76,FALSE,876,85035,FALSE,0,TRUE,9294,FALSE,0
877,33,TRUE,877,176973,FALSE,0,TRUE,9457,TRUE,4050.06662
878,71,TRUE,878,87897,TRUE,44303,FALSE,0,FALSE,0
879,29,FALSE,879,167361,TRUE,64884,TRUE,7849,FALSE,0
880,23,TRUE,880,145619,TRUE,33548,TRUE,1113,FALSE,0
881,36,TRUE,881,191686,TRUE,52823,FALSE,0,TRUE,4407.346322
882,74,FALSE,882,79131,FALSE,0,TRUE,3521,FALSE,0
883,27,TRUE,883,82745,TRUE,54824,FALSE,0,FALSE,0
884,51,TRUE,884,118190,FALSE,0,FALSE,0,FALSE,0
885,48,FALSE,885,176706,FALSE,0,FALSE,0,FALSE,0
886,28,TRUE,886,77484,TRUE,63411,TRUE,8153,FALSE,0
887,19,FALSE,887,102180,TRUE,8230,TRUE,1276,FALSE,0
888,61,TRUE,888,188114,TRUE,38977,TRUE,67,FALSE,0
889,30,TRUE,889,196203,FALSE,0,FALSE,0,FALSE,0
890,73,TRUE,890,43109,TRUE,17777,FALSE,0,FALSE,0
891,64,FALSE,891,54320,TRUE,33497,FALSE,0,FALSE,0
892,27,TRUE,892,177477,TRUE,59270,FALSE,0,FALSE,0
893,48,TRUE,893,27339,TRUE,12050,FALSE,0,FALSE,0
894,76,TRUE,894,24100,FALSE,0,FALSE,0,TRUE,528.5723959
895,53,TRUE,895,172762,TRUE,28383,FALSE,0,FALSE,0
896,49,TRUE,896,111046,TRUE,67091,TRUE,4828,FALSE,0
897,78,FALSE,897,106003,TRUE,46562,TRUE,3320,FALSE,0
898,47,TRUE,898,178050,FALSE,0,TRUE,9620,FALSE,0
899,44,TRUE,899,96217,FALSE,0,FALSE,0,FALSE,0
900,70,FALSE,900,191245,TRUE,3586,FALSE,0,FALSE,0
901,77,FALSE,901,83465,TRUE,53695,FALSE,0,FALSE,0
902,31,TRUE,902,93729,FALSE,0,FALSE,0,FALSE,0
903,30,TRUE,903,179832,TRUE,26243,FALSE,0,FALSE,0
904,70,TRUE,904,30395,FALSE,0,TRUE,4804,FALSE,0
905,35,FALSE,905,195323,TRUE,37149,FALSE,0,FALSE,0
906,75,TRUE,906,176619,TRUE,64425,TRUE,101,FALSE,0
907,64,TRUE,907,141025,FALSE,0,FALSE,0,FALSE,0
908,65,TRUE,908,154061,FALSE,0,TRUE,2449,FALSE,0
909,48,FALSE,909,149349,FALSE,0,TRUE,3436,FALSE,0
910,32,FALSE,910,130592,TRUE,31334,FALSE,0,FALSE,0
911,68,TRUE,911,66866,TRUE,13754,FALSE,0,FALSE,0
912,51,TRUE,912,32630,FALSE,0,TRUE,7017,FALSE,0
913,23,FALSE,913,154804,TRUE,354,FALSE,0,TRUE,1537.173894
914,26,TRUE,914,38258,FALSE,0,FALSE,0,FALSE,0
915,63,FALSE,915,67037,FALSE,0,FALSE,0,FALSE,0
916,55,FALSE,916,146683,FALSE,0,TRUE,2898,FALSE,0
917,79,TRUE,917,190337,FALSE,0,TRUE,3930,FALSE,0
918,26,FALSE,918,64615,TRUE,65203,FALSE,0,FALSE,0
919,43,FALSE,919,139453,FALSE,0,FALSE,0,FALSE,0
920,65,FALSE,920,161740,FALSE,0,TRUE,8323,FALSE,0
921,54,FALSE,921,194297,TRUE,6359,TRUE,2419,FALSE,0
922,63,FALSE,922,168526,TRUE,49049,FALSE,0,FALSE,0
923,18,FALSE,923,67142,TRUE,42690,FALSE,0,TRUE,990.4142035
924,69,TRUE,924,187116,FALSE,0,TRUE,2515,FALSE,0
925,40,FALSE,925,177468,TRUE,7887,TRUE,7201,FALSE,0
926,54,FALSE,926,192575,TRUE,5004,FALSE,0,FALSE,0
927,57,TRUE,927,198397,TRUE,40445,FALSE,0,FALSE,0
928,59,FALSE,928,91758,TRUE,12617,FALSE,0,TRUE,927.7397388
929,64,FALSE,929,118225,TRUE,14842,FALSE,0,FALSE,0
930,83,FALSE,930,46529,FALSE,0,FALSE,0,FALSE,0
931,75,FALSE,931,136422,TRUE,11064,TRUE,5159,FALSE,0
932,68,TRUE,932,198870,TRUE,41082,FALSE,0,FALSE,0
933,43,FALSE,933,130872,TRUE,5840,TRUE,2068,FALSE,0
934,63,TRUE,934,114138,FALSE,0,FALSE,0,FALSE,0
935,26,TRUE,935,63378,FALSE,0,FALSE,0,FALSE,0
936,38,FALSE,936,48854,TRUE,60438,TRUE,2854,FALSE,0
937,18,FALSE,937,154129,TRUE,20115,FALSE,0,FALSE,0
938,71,TRUE,938,131371,FALSE,0,TRUE,5682,FALSE,0
939,50,FALSE,939,156929,FALSE,0,FALSE,0,FALSE,0
940,41,FALSE,940,143274,TRUE,47541,TRUE,3556,FALSE,0
941,79,FALSE,941,136683,FALSE,0,FALSE,0,FALSE,0
942,72,TRUE,942,171143,TRUE,769,FALSE,0,FALSE,0
943,76,TRUE,943,55746,TRUE,52052,FALSE,0,FALSE,0
944,69,FALSE,944,186221,FALSE,0,FALSE,0,FALSE,0
945,58,FALSE,945,64665,FALSE,0,FALSE,0,FALSE,0
946,47,FALSE,946,76632,FALSE,0,TRUE,5282,FALSE,0
947,84,TRUE,947,101295,FALSE,0,TRUE,5473,FALSE,0
948,57,TRUE,948,175647,FALSE,0,FALSE,0,FALSE,0
949,45,TRUE,949,150945,TRUE,34667,TRUE,6673,TRUE,2346.889961
950,83,TRUE,950,71399,FALSE,0,TRUE,655,FALSE,0
951,67,TRUE,951,150306,FALSE,0,FALSE,0,FALSE,0
952,36,TRUE,952,130437,TRUE,36608,FALSE,0,FALSE,0
953,51,FALSE,953,96313,TRUE,31455,FALSE,0,TRUE,2218.433561
954,68,FALSE,954,29346,TRUE,21869,TRUE,9573,FALSE,0
955,65,FALSE,955,66698,FALSE,0,TRUE,8495,FALSE,0
956,79,TRUE,956,105575,TRUE,55307,FALSE,0,TRUE,1588.839029
957,64,FALSE,957,41151,TRUE,40770,FALSE,0,FALSE,0
958,35,FALSE,958,143177,FALSE,0,TRUE,112,TRUE,1592.253419
959,74,FALSE,959,101544,FALSE,0,FALSE,0,FALSE,0
960,39,TRUE,960,99418,FALSE,0,TRUE,803,FALSE,0
961,82,FALSE,961,134421,FALSE,0,FALSE,0,FALSE,0
962,66,TRUE,962,56085,TRUE,68926,FALSE,0,FALSE,0
963,67,FALSE,963,175148,TRUE,60708,TRUE,2071,FALSE,0
964,26,FALSE,964,76291,TRUE,67933,FALSE,0,FALSE,0
965,40,TRUE,965,51455,TRUE,38315,TRUE,7620,FALSE,0
966,62,TRUE,966,40221,FALSE,0,TRUE,3663,FALSE,0
967,74,FALSE,967,183629,TRUE,9012,FALSE,0,TRUE,866.3930585
968,78,TRUE,968,102302,FALSE,0,FALSE,0,FALSE,0
969,59,FALSE,969,114510,FALSE,0,FALSE,0,FALSE,0
970,41,FALSE,970,117843,TRUE,29131,FALSE,0,FALSE,0
971,27,FALSE,971,116525,FALSE,0,FALSE,0,FALSE,0
972,83,FALSE,972,20397,TRUE,55315,TRUE,7589,FALSE,0
973,69,FALSE,973,171956,TRUE,38713,FALSE,0,FALSE,0
974,54,FALSE,974,136002,FALSE,0,FALSE,0,FALSE,0
975,22,TRUE,975,56269,TRUE,5618,TRUE,1810,TRUE,888.5265651
976,80,FALSE,976,194808,TRUE,43751,TRUE,4252,FALSE,0
977,72,FALSE,977,112652,FALSE,0,TRUE,636,FALSE,0
978,73,FALSE,978,49093,TRUE,20365,FALSE,0,FALSE,0
979,67,TRUE,979,96103,FALSE,0,FALSE,0,FALSE,0
980,48,TRUE,980,94854,FALSE,0,FALSE,0,TRUE,1587.75523
981,26,FALSE,981,68292,TRUE,68587,TRUE,9789,FALSE,0
982,79,TRUE,982,119533,TRUE,39607,FALSE,0,FALSE,0
983,28,TRUE,983,173964,TRUE,40998,FALSE,0,FALSE,0
984,64,FALSE,984,118601,FALSE,0,FALSE,0,FALSE,0
985,33,FALSE,985,130087,FALSE,0,TRUE,7058,FALSE,0
986,82,FALSE,986,68725,TRUE,67555,TRUE,8608,FALSE,0
987,63,FALSE,987,56437,TRUE,35676,FALSE,0,FALSE,0
988,62,TRUE,988,45640,TRUE,16998,FALSE,0,FALSE,0
989,23,TRUE,989,91042,FALSE,0,TRUE,9312,FALSE,0
990,49,FALSE,990,103466,FALSE,0,FALSE,0,TRUE,1121.9037
991,19,FALSE,991,60744,TRUE,37426,TRUE,2622,FALSE,0
992,31,FALSE,992,130549,FALSE,0,FALSE,0,FALSE,0
993,36,FALSE,993,141338,FALSE,0,FALSE,0,FALSE,0
994,54,TRUE,994,168714,TRUE,63294,TRUE,5114,FALSE,0
995,76,FALSE,995,149263,FALSE,0,TRUE,2461,FALSE,0
996,76,TRUE,996,30722,FALSE,0,FALSE,0,FALSE,0
997,43,FALSE,997,87603,FALSE,0,TRUE,4087,FALSE,0
998,61,TRUE,998,25123,TRUE,44020,FALSE,0,FALSE,0
999,75,TRUE,999,101123,TRUE,65327,TRUE,1484,FALSE,0
1000,34,FALSE,1000,182128,TRUE,10831,TRUE,315,FALSE,0
